affy_probe_id	GSM528691_IFNb18hr_1	GSM528692_IFNb18hr_2	GSM528749_media18hr_1	GSM528750_media18hr_2
210505_at	11.75821193	16.52361882	11.14420708	13.40396702
210506_at	6.791150837	5.977281699	6.222254756	6.201984774
210507_s_at	6.510598592	6.444097137	6.494247226	8.453994504
210508_s_at	8.783041461	6.834142431	9.086969112	7.722566219
210510_s_at	36.84423956	31.6963496	16.28486238	18.19722264
210511_s_at	93.58165644	103.4852953	106.514815	112.9136814
210512_s_at	258.5686833	268.587342	305.8074681	261.5624366
210513_s_at	41.91393668	32.02260869	38.66163214	37.76116846
210514_x_at	210.4976821	222.9357483	93.8402161	78.71463701
210515_at	9.324186323	9.469434944	8.232275627	10.51556627
210516_at	7.218393435	6.353306906	6.990252026	6.914295163
210517_s_at	13.61380067	15.98075521	23.29204163	26.56283725
210518_at	8.661461749	6.580429702	6.798096842	7.385778141
210519_s_at	846.4973469	800.8804817	820.4779803	831.9857614
210520_at	6.351079959	6.669581353	5.933554431	5.896438721
210521_s_at	6.020303669	5.480602463	6.548566836	5.919112587
210523_at	6.202219465	6.946483475	6.284237946	7.100446786
210524_x_at	95.59280624	81.31378108	113.1513833	101.6050117
210525_x_at	5.171960484	6.095915187	5.748963864	5.724696901
210527_x_at	46.34186256	39.46548558	41.37804518	45.82700846
210528_at	7.738258279	7.345142336	7.659448547	7.134389885
210529_s_at	62.70245938	47.67536294	35.50768685	31.04901702
210530_s_at	8.295410691	9.044470291	8.465970327	9.318640248
210531_at	8.072477602	7.611377127	8.353017869	8.003243343
210532_s_at	1720.365219	1713.962951	1824.759678	2002.899081
210533_at	6.652959481	6.066905248	6.412488823	6.038343816
210534_s_at	65.00148066	55.00085616	81.79451281	65.86176126
210535_at	8.944375268	10.0232463	9.79170994	11.76742502
210536_s_at	9.580516242	7.65847924	7.985925393	10.27021285
210537_s_at	9.29686858	11.21739513	12.64393977	11.05532832
210538_s_at	10.90273878	9.525632136	8.756577222	7.737923414
210539_at	9.374475283	8.583305065	8.416159897	8.604762991
210540_s_at	83.7129054	115.8268464	70.01266784	66.7243987
210541_s_at	105.3984264	102.1202667	122.530359	98.52881325
210542_s_at	9.041829913	8.319613133	8.423746245	8.620576767
210543_s_at	75.16358755	91.35036401	105.7286365	84.68848915
210544_s_at	58.25734155	57.95957022	51.23663877	46.14368478
210545_at	6.079022967	6.198575404	8.585773049	7.737525435
210546_x_at	6.997345346	9.034100783	8.699585762	7.487732459
210547_x_at	11.57305762	11.40917231	14.64520515	10.32354496
210548_at	4.987617124	5.343536991	6.061548995	4.940908235
210549_s_at	5.90630193	6.320383679	6.47583465	6.335519926
210550_s_at	8.752099109	9.753278692	9.174276953	9.503099838
210551_s_at	6.370340467	7.838888469	7.132444403	7.607729946
210552_s_at	7.984147932	8.04973661	8.056354469	7.538912905
210553_x_at	9.264031688	8.505867588	8.422868833	8.461213895
210554_s_at	778.0141961	716.9003058	874.470715	875.9451037
210555_s_at	62.92880028	52.29027055	47.2985345	45.5918477
210556_at	6.726189468	5.687917264	6.71161663	6.176866456
210557_x_at	8.736209807	10.61134297	9.390119222	10.68179012
210558_at	7.035092617	6.455966656	6.156512807	6.12738798
210559_s_at	300.5614518	362.073578	351.1966003	436.5740342
210560_at	5.721288177	7.251880143	6.766553724	7.946357381
210561_s_at	195.9777007	213.3677009	153.5170255	150.9997756
210562_at	6.396802779	5.653148322	5.857005363	7.087135373
210563_x_at	311.2730865	329.7974571	196.6097384	198.4274293
210564_x_at	58.55030764	57.40149427	39.53469548	39.19736107
210565_at	11.04350222	10.1457254	9.647270037	10.07960469
210567_s_at	78.71909136	79.28124142	64.94911695	59.55345018
210568_s_at	123.0362182	165.4890144	124.2678152	134.5063329
210569_s_at	6.322007324	6.13994084	5.864032871	5.903576361
210570_x_at	80.68341797	96.56380701	92.36896197	93.75194039
210571_s_at	10.45716394	8.354208897	8.407656006	8.287148448
210572_at	5.326512983	5.327675333	5.595806053	5.527645732
210573_s_at	88.82329178	79.78765017	77.99132346	79.23441834
210574_s_at	321.4000153	325.9054732	315.6807609	295.4922436
210575_at	7.409584388	7.604390356	9.646979531	8.571636661
210576_at	4.917808473	5.686816299	5.138767847	5.477532239
210577_at	9.538538961	9.225852084	9.25854973	9.068026818
210578_at	6.725936849	7.153249747	6.115090594	6.430307338
210579_s_at	7.042174803	6.753987798	5.98909321	7.174657412
210580_x_at	31.79178406	32.57083719	36.91144634	35.43223015
210581_x_at	9.710342604	6.949529735	7.370974566	6.575961803
210582_s_at	187.5606112	151.1382469	173.333113	132.2694813
210583_at	7.499061269	8.952437201	8.211866174	7.74259949
210584_s_at	8.189828237	7.317334061	7.065852707	7.969894532
210585_s_at	9.51404565	9.898272643	12.25863189	7.73880837
210586_x_at	11.07943969	9.597045535	8.428972791	7.52020959
210587_at	6.272743338	7.012136225	6.784871109	6.475960362
210588_x_at	233.344425	270.9110829	229.4605275	270.813547
210589_s_at	86.44140098	69.25694895	75.65099669	84.68176236
210592_s_at	3726.17617	3774.966652	3643.213786	3753.956676
210593_at	8.359275582	8.446736851	9.279655847	8.438871632
210594_x_at	164.1282502	166.2407428	126.9249392	145.7106724
210595_at	7.862113205	6.383304141	6.450051023	6.478487346
210596_at	77.83309404	159.0283025	66.02629564	88.53000148
210597_x_at	12.40490833	14.04975728	10.8376541	13.07750368
210598_at	10.26224293	8.743389757	8.959408417	9.230654516
210599_at	7.329687625	6.205398132	7.106236246	7.05056605
210600_s_at	6.445850998	6.951142118	6.951451932	7.193886275
210601_at	11.48250929	10.16791392	11.87967512	14.46445228
210602_s_at	7.992942922	9.255800131	8.15088747	8.499144142
210603_at	5.806366045	7.486997639	5.999959031	6.498320325
210604_at	5.55212594	5.461327628	6.850050059	6.479584841
210605_s_at	12.2242781	11.28359648	12.52063638	13.66575473
210606_x_at	6.465239693	7.729007938	8.120419673	9.299372009
210607_at	7.778698481	7.240116035	7.264162001	6.685099131
210608_s_at	17.91416439	16.68285295	15.76946196	17.67539162
210609_s_at	809.720598	730.2924686	707.329451	713.7733122
210610_at	8.5020509	9.545464997	8.42620144	9.362062156
210611_s_at	7.058002712	6.63962786	6.381148204	6.027355178
210612_s_at	14.60988105	16.64744759	15.47630608	16.62933539
210613_s_at	16.66925222	14.20071511	17.84311055	15.59082834
210614_at	5.824591614	6.075368512	5.906374302	6.077995054
210615_at	6.28522135	5.674738597	5.930596375	6.968615268
210616_s_at	568.8642301	566.0925207	678.8644679	692.1425869
210617_at	32.53657394	37.52046097	25.20512767	24.50273515
210618_at	8.719342871	8.458252498	11.93935507	10.07360853
210619_s_at	22.42276497	21.56096988	20.37635094	27.9716708
210620_s_at	17.60119064	19.44156916	23.00697682	14.17952309
210621_s_at	179.3591817	206.3438099	202.4718273	182.0120545
210622_x_at	10.69551974	9.647240409	13.48787843	9.458748132
210623_at	7.48305883	9.238987301	8.415522678	9.775913496
210624_s_at	13.6055906	15.51984944	19.45156526	22.33220438
210625_s_at	21.38001028	22.11008157	21.69862537	14.86253634
210626_at	9.738850898	10.03254294	10.41773477	9.38457979
210627_s_at	61.91934496	43.50650379	51.77233412	38.84063188
210628_x_at	12.88944067	12.66537389	13.39002047	18.85632044
210629_x_at	8.176047747	8.103940455	6.257640695	8.198111439
210630_s_at	8.258804212	8.022577649	9.153735343	8.391068437
210631_at	10.64050349	10.39041367	8.485031425	9.803592704
210632_s_at	6.764472349	6.704724585	6.362565676	6.862729612
210633_x_at	265.407644	271.4919396	384.8784756	376.9860394
210634_at	7.849556661	6.850548457	6.738042827	6.445592367
210635_s_at	48.61835124	51.4074816	40.66307489	37.66140507
210636_at	7.709873518	9.312222909	9.198251258	6.881235839
210637_at	9.99649788	10.73185815	9.825133499	10.21459688
210638_s_at	139.3223618	181.6942517	196.9432815	197.1343517
210639_s_at	216.9310155	230.2202559	183.4411226	173.2960572
210640_s_at	7.255570259	7.766998012	8.84343982	8.403433459
210641_at	6.879563968	7.082963354	6.820471424	6.035318153
210642_at	6.913361777	6.512621148	6.587133362	6.479983961
210643_at	5.652936938	6.240582596	7.19816909	6.263092515
210644_s_at	8.064756463	10.72885421	9.770924706	10.09930303
210645_s_at	136.2234943	163.172584	239.0904095	204.4939991
210646_x_at	6432.810219	6472.527719	6779.829548	6802.668987
210647_x_at	10.95493403	8.903024751	8.488548575	9.017830162
210648_x_at	2014.536428	1956.681417	2091.520018	2080.235329
210649_s_at	22.61169368	16.62351284	25.61288415	19.77152136
210650_s_at	6.822724863	7.41989056	6.410244647	8.137997312
210651_s_at	38.13109909	35.34985548	34.38101193	46.60645533
210652_s_at	6.901428474	6.802809698	7.473202823	6.631881875
210653_s_at	22.41373935	30.83421407	28.06259404	26.66417375
210654_at	8.672141887	8.064610888	14.09068829	8.398999189
210655_s_at	26.09431889	23.31083593	29.55579409	24.86808524
210656_at	7.019017201	6.653676114	6.570432129	6.822960599
210657_s_at	6.279986888	7.279996595	6.195406327	6.23391554
210658_s_at	30.14960418	28.13723287	24.58302094	20.86980578
210659_at	8.305646751	7.362538173	10.17816236	8.423042437
210660_at	6.211405379	6.382239873	6.157696714	6.567704689
210661_at	6.258261647	6.357126026	6.077787187	6.678182833
210662_at	7.187589636	6.805155353	7.677501958	8.464180721
210663_s_at	265.0773627	294.6546936	231.2562834	219.2039949
210664_s_at	15.31803754	21.30101266	17.93745687	26.88644375
210665_at	7.668491322	7.500457973	7.024995572	6.525122776
210666_at	9.840971099	12.08009872	10.95165151	12.63078838
210667_s_at	68.56837675	54.45054244	64.15689863	52.77738198
210669_at	9.202908353	7.852742794	8.453135893	9.254062254
210670_at	5.146766978	5.760083498	6.753017542	6.800647257
210671_x_at	9.997886683	9.288606213	11.44802308	10.89329743
210672_s_at	20.92494567	19.98518165	29.39177421	32.51921821
210673_x_at	8.44972487	7.538639702	7.443279259	8.720522501
210674_s_at	8.749087694	10.25446313	10.17473216	10.32116364
210675_s_at	7.544704713	7.145292462	6.163316928	6.083839367
210676_x_at	58.85636632	55.36679609	59.16518768	57.46571778
210677_at	10.37551451	9.690233678	10.46369919	9.394354384
210678_s_at	16.95201538	13.07439699	15.72441354	14.78333843
210679_x_at	12.13173627	13.51242236	12.70978253	12.46572132
210680_s_at	7.198619411	7.65847924	8.325295154	7.292818362
210681_s_at	200.4380228	268.149366	162.2430713	136.4447681
210682_at	8.815776015	8.419583272	8.154165018	8.179044338
210683_at	6.406380514	5.977506757	7.072589118	6.078554884
210684_s_at	7.67024787	8.507361147	7.416940734	8.358847311
210685_s_at	22.17976158	22.33805658	25.57718652	26.69169364
210686_x_at	90.24805095	84.28533063	81.26446323	72.83486937
210687_at	10.44506806	8.987269232	10.77243138	10.16303561
210688_s_at	9.592337866	9.235080387	9.635308833	10.78905621
210689_at	7.383974127	7.852499991	8.389922605	8.409532435
210690_at	6.115949595	5.742183993	6.064615689	6.034199615
210691_s_at	294.2269772	394.2303498	311.6100362	358.8470496
210692_s_at	12.47531886	14.33345365	19.70804404	17.28043035
210693_at	13.79134099	11.28100352	10.6407956	13.23939777
210694_s_at	10.4669091	9.471100465	8.625949531	11.37840086
210695_s_at	13.08220818	9.900328397	12.39672354	11.99289429
210697_at	5.65358446	5.47496774	5.318309163	6.449289013
210698_at	8.045198358	6.346833524	6.550815708	7.208771753
210699_at	6.768995607	7.97281531	6.678982698	6.341244809
210701_at	6.725071204	7.811639789	6.110778807	6.531550117
210702_s_at	7.616603042	8.491728664	7.447912515	7.481735773
210703_at	6.236780311	5.773558487	5.775165364	6.004947426
210704_at	8.015726195	9.409696958	8.695365322	9.062600823
210705_s_at	353.0899844	394.0834349	78.808592	89.70918771
210706_s_at	21.80212172	19.16369976	20.91455774	24.36936329
210707_x_at	132.8405512	120.2763692	125.7709209	142.2924802
210708_x_at	14.41726056	14.50341978	13.21807238	18.64438751
210709_at	7.155301516	5.64673943	6.343460748	6.920155609
210710_at	9.701520319	8.562158721	8.808300999	8.60401495
210711_at	10.9006638	9.900472788	10.04947388	11.39776858
210712_at	5.721288177	5.656618241	5.365508886	5.517076938
210713_at	8.118379741	7.418717851	7.83888295	7.109677918
210714_at	7.74638851	7.602645935	7.775084795	6.805676363
210715_s_at	1092.933937	1032.094551	962.341121	890.212478
210716_s_at	64.40127625	72.1558934	61.66569059	55.41799056
210717_at	6.379315315	7.058739746	6.213501313	7.124036689
210718_s_at	8.65451708	9.355651243	8.617049168	6.552110089
210719_s_at	137.8524984	114.2199531	172.4467178	128.3674843
210720_s_at	9.487865183	9.631136518	9.289855846	9.973943645
210721_s_at	5.476156169	5.495496944	5.493078358	5.856341077
210722_at	8.05185202	6.794935686	8.295559166	7.800388775
210723_x_at	8.83918876	10.41774344	9.153735343	8.449562797
210724_at	7.969591299	6.933734865	6.259465309	7.062410177
210726_at	7.915811226	7.904664426	8.337101077	7.428483968
210727_at	6.803112461	5.954406163	7.172945909	6.389231803
210728_s_at	8.672016461	8.377144652	8.151603444	8.652319944
210729_at	5.896506706	5.054633675	6.027610268	5.246274068
210730_s_at	7.584075568	6.412432918	5.376604646	6.011964419
210731_s_at	10.72230074	12.5354752	10.87528334	13.20358591
210732_s_at	155.9245997	151.1678799	111.4718232	128.0499628
210733_at	158.5558558	318.6681572	121.7903853	158.0490076
210734_x_at	75.86112136	82.0711576	53.11415427	58.63323506
210735_s_at	323.3489246	268.4946497	163.3095838	154.3432783
210736_x_at	11.60580762	9.678527951	11.17085833	8.835869197
210737_at	9.95275457	8.686181526	8.885120248	9.564329212
210738_s_at	5.229482259	5.681351212	5.856618676	5.606116786
210739_x_at	8.207680298	8.57160221	8.377405886	8.386647855
210740_s_at	340.3573727	315.7875611	329.6131824	334.2132325
210741_at	7.158924093	6.892381959	6.720206693	6.51768607
210742_at	6.80500564	6.727073204	5.813959239	6.177075292
210743_s_at	7.89222324	7.700216311	10.09854546	8.470899377
210744_s_at	9.225003796	7.813502466	7.690736917	8.090237538
210745_at	8.269837168	6.592220131	7.074252968	7.312044892
210746_s_at	6.36922493	6.798182917	7.239692193	6.338003804
210747_at	6.424730584	6.317878668	6.84959368	6.558224657
210748_at	7.246436859	7.38178393	7.426601206	8.121983634
210749_x_at	407.3127065	379.7310968	334.1958835	328.0587983
210750_s_at	5.816406189	6.21004415	6.980405002	6.845746314
210751_s_at	6.672690949	6.406593437	7.008433198	8.420731282
210752_s_at	11.6247574	13.26284185	13.20155268	13.84257192
210753_s_at	7.304818862	6.271214627	7.591910904	9.524042832
210754_s_at	93.48530381	97.59765197	101.4838071	70.12725833
210755_at	6.111170858	6.765335768	7.191807514	7.794254877
210756_s_at	60.47494929	71.37323594	57.53081221	54.8318377
210757_x_at	33.69002672	27.09210957	21.42538703	27.74718586
210758_at	12.55163552	13.98941277	18.83094629	23.05075486
210759_s_at	1450.0073	1522.992051	1359.427837	1419.549178
210760_x_at	11.04467611	10.6266054	12.68757044	10.63755973
210761_s_at	18.47795685	16.9987702	19.93480853	17.51083429
210762_s_at	12.74065577	12.8332137	20.15020848	14.57573043
210763_x_at	10.49787251	10.29847431	12.70735768	9.969367082
210764_s_at	254.1721403	268.9671039	454.4383812	402.4891293
210765_at	9.51101215	10.35476071	9.920341805	9.720200702
210766_s_at	501.7367773	663.8076461	627.2963283	623.0793218
210767_at	9.675544941	9.932521419	10.1518525	8.830888065
210768_x_at	84.71488706	114.6499243	97.46817004	102.0001308
210769_at	8.440445517	7.568859312	8.988484589	9.028545797
210770_s_at	6.911556401	6.398128803	6.617079301	6.416232448
210771_at	6.692751927	6.637336392	6.497549455	7.779406541
210772_at	6.098196745	6.55108355	6.893322402	6.759901981
210773_s_at	6.813919908	6.946483475	6.902047325	6.836230223
210774_s_at	1252.419157	1342.633285	1220.117548	1116.07316
210775_x_at	12.48052708	12.70343806	13.26271943	12.61437296
210776_x_at	128.0816673	146.7127999	134.9896527	149.1726533
210778_s_at	20.53174768	15.07431771	20.38229592	19.79709698
210779_x_at	79.11863629	59.22571755	53.81589266	65.64650223
210780_at	11.42644032	9.719238246	9.031266933	7.962898648
210781_x_at	7.931881205	6.413170029	7.744455111	8.115461843
210782_x_at	9.183370308	15.07531389	9.992345452	13.2066882
210783_x_at	9.411085685	8.649686127	8.856360998	8.685674388
210784_x_at	10.36080701	9.483140378	10.31956774	11.36529341
210785_s_at	41.85605545	38.75777495	7.08823911	7.059947388
210786_s_at	11.18995185	11.59059982	11.48233665	9.456565772
210787_s_at	10.72818038	11.1836093	11.22249048	10.58181515
210788_s_at	793.2868089	883.706882	639.6760142	640.1365931
210789_x_at	10.07943906	9.54961193	7.718440725	11.41398625
210790_s_at	17.2551086	14.93470358	18.82646761	22.79340472
210791_s_at	27.17259197	20.92633606	21.44081216	19.89299438
210792_x_at	106.4371766	111.4486822	131.0635627	132.0980755
210793_s_at	26.81162496	31.09049164	39.50955755	27.48118284
210794_s_at	9.321038285	10.00462106	9.441578615	10.26591273
210795_s_at	7.406452826	6.653957417	8.146550376	8.616408827
210796_x_at	6.948820886	7.460352213	8.565094861	8.758994349
210797_s_at	461.9085425	316.6137681	8.778106985	9.641353071
210798_x_at	8.68913642	9.173438381	8.245706097	9.263544977
210799_at	8.886062115	7.803510454	8.280254498	7.820619309
210800_at	5.659933778	5.635006569	5.58062002	5.01217107
210801_at	7.953656318	9.362543198	7.498691237	7.981997831
210802_s_at	188.9606375	212.5749096	212.5287188	206.1688173
210803_at	7.00862122	7.190959375	7.786661552	6.560701579
210804_x_at	9.198813702	6.759864811	7.181640815	7.050035602
210805_x_at	8.28842465	8.204010941	8.644463814	7.618350993
210806_at	7.191412508	6.962461148	7.636341104	6.599664984
210807_s_at	6.755039578	6.591836637	6.279972043	7.067549595
210808_s_at	8.632708104	9.286724259	9.922201554	8.943474379
210809_s_at	106.8624856	129.6357709	163.8194191	173.9046161
210810_s_at	7.087320225	6.825394691	7.078300939	7.545387045
210811_s_at	18.12792025	15.36554342	22.35882164	13.89488104
210812_at	10.05860562	9.843450625	9.874280827	12.89101334
210813_s_at	48.28041519	63.08032648	44.18803437	55.97322493
210814_at	6.330928446	5.870904774	5.7308244	6.006910449
210815_s_at	6.687280942	8.153947277	7.439857239	7.581681609
210816_s_at	9.573944825	10.78279174	12.5244747	11.03067377
210817_s_at	362.24262	376.3221907	228.2136331	212.93154
210818_s_at	16.72295375	15.92911636	10.73845098	14.371501
210819_x_at	8.292949133	7.081796799	7.285411022	8.511536208
210820_x_at	23.19344184	22.13918793	28.98254038	33.62087058
210821_x_at	30.57979031	30.05497355	37.04593112	36.98060219
210822_at	13.58069667	14.61322984	12.76076676	14.49722696
210823_s_at	10.40529897	9.436537471	10.18532219	8.745557167
210824_at	10.20685425	16.60994886	10.46369919	8.26535878
210825_s_at	455.8591272	476.0208744	537.5937861	545.376933
210826_x_at	84.07236513	87.11808953	89.36842768	78.80598359
210827_s_at	11.56181847	12.44421434	12.20607985	13.46543617
210828_s_at	9.107756571	8.739851348	9.897605259	11.82326742
210829_s_at	39.96771076	47.72209947	24.20646142	33.22279319
210830_s_at	348.1712016	413.1656753	298.7907836	293.8540303
210831_s_at	7.485228498	6.621089658	6.956168012	8.062945437
210832_x_at	6.716865113	6.591836637	6.477055979	7.60629795
210833_at	6.172991285	6.418329319	5.888564276	6.997277649
210834_s_at	7.30775138	7.199129315	6.923972772	6.917912386
210835_s_at	560.7690385	497.7990023	710.1892408	746.4344267
210836_x_at	8.570346716	8.809187991	7.888344195	7.692942113
210837_s_at	5.549932491	6.564081449	5.500503591	7.174657412
210838_s_at	8.248906271	7.27946765	6.718562893	7.001966763
210839_s_at	6.648419569	7.977101291	6.786389993	7.530891283
210840_s_at	359.1124505	427.8872831	413.4329174	415.7091101
210841_s_at	11.68417685	12.89290512	12.67562637	14.74678537
210842_at	8.334965812	10.6211936	10.73653906	10.05538872
210843_s_at	7.109802054	6.233351894	7.323545004	6.329258467
210844_x_at	1242.001377	1307.373488	1177.371543	1104.570739
210845_s_at	127.8924186	125.5088006	124.1960503	126.1356544
210846_x_at	45.1458103	32.72822251	10.91525908	12.03873622
210847_x_at	9.609860348	8.194900887	8.532937043	9.607131032
210848_at	9.699986879	8.953411249	8.77775898	8.812085803
210849_s_at	49.32600085	61.91041731	50.76313018	56.04709709
210850_s_at	6.742292503	5.888963719	7.158067288	6.068516561
210852_s_at	13.45722734	16.9987702	14.52309732	14.36711704
210853_at	7.668775211	6.863424527	5.994843592	7.0075521
210854_x_at	145.5129127	118.5905853	130.8242904	113.6407085
210855_at	8.468133306	7.149449729	7.980677661	8.13624502
210858_x_at	13.56150739	15.87811418	15.35493834	14.44328549
210859_x_at	51.48147761	34.11675684	38.82076355	41.70343898
210861_s_at	6.770332102	5.714094647	5.150178833	5.104307138
210862_s_at	6.706518443	7.855520754	7.968769558	7.863633342
210864_x_at	10.88940452	11.30747259	9.234008778	9.829883875
210865_at	7.234821829	7.239580481	7.21520875	7.927221369
210866_s_at	15.80603214	13.1889821	12.12416547	10.83747964
210867_at	6.591725031	6.309975487	7.242926134	6.700702937
210868_s_at	68.71309637	96.55163286	73.44704083	73.11124195
210869_s_at	101.4811291	82.75784142	114.9775234	134.5403047
210870_s_at	9.736132226	10.83606791	9.082149882	11.12839615
210871_x_at	18.53577182	16.57410001	26.33114143	18.65151933
210872_x_at	7.41737563	8.426120493	7.666953073	6.65229106
210873_x_at	8.665210005	9.134562271	6.307963246	6.262954486
210874_s_at	15.14146563	18.39133944	23.16046075	22.12407125
210875_s_at	5.99239159	6.055586959	6.118494192	5.94353286
210876_at	12.66744899	15.38841218	12.52841283	14.95439031
210878_s_at	45.04623068	54.49530175	45.10911868	41.74535515
210879_s_at	47.72823745	53.24600778	53.33836774	52.76586939
210880_s_at	8.938902547	8.942625281	9.930711018	9.14535391
210881_s_at	7.344336772	7.194098295	8.590145331	9.28032085
210882_s_at	6.791269135	7.789027272	5.897032473	5.712325954
210883_x_at	9.756430766	8.767510528	8.588125677	8.004773147
210884_s_at	8.453094043	8.012004894	7.690736917	8.661169039
210885_s_at	8.463599978	7.152795495	6.561266161	7.791628838
210886_x_at	85.33319945	69.78184211	87.76720774	94.48593237
210887_s_at	12.22565372	13.71511866	9.688851462	10.70196637
210888_s_at	7.154072936	8.639115628	7.15818209	7.410513744
210889_s_at	5.975607798	6.971832183	7.248180192	7.142852463
210890_x_at	11.2954686	11.80825844	9.030205683	8.887243145
210891_s_at	363.4623107	389.3437249	422.4866945	355.2114183
210892_s_at	72.06588902	75.9212609	44.52144952	33.6253592
210893_at	6.426486456	5.010978045	4.935527203	5.745514419
210894_s_at	9.507511002	10.0762627	9.126663555	10.42341822
210895_s_at	9.314703256	8.416027414	8.104331742	8.226513722
210896_s_at	360.8928019	467.3823114	419.551581	421.6646414
210904_s_at	82.88243621	89.10945101	74.57993291	72.77931509
210905_x_at	10.19773311	10.23123594	8.68304858	10.87041131
210906_x_at	6.833339971	6.731374773	6.439808273	6.434453928
210907_s_at	982.5365249	986.7318747	1056.225675	1191.814127
210908_s_at	1076.285282	988.2213143	1072.104425	1172.635932
210909_x_at	7.56240592	6.593305539	7.49743343	7.572470626
210910_s_at	30.2066896	32.1642945	34.37370097	38.3705994
210911_at	8.176503236	7.849806273	8.147915883	7.851008465
210912_x_at	9.290912931	8.687334058	8.464999197	10.10132212
210913_at	5.435008338	6.209206997	5.341424115	6.009933727
210914_at	6.979585425	7.503584967	7.22691478	7.085762815
210915_x_at	7.246436859	8.182149599	8.073191657	7.953456662
210916_s_at	221.7442065	173.7048134	181.485461	169.4589039
210917_at	6.571477797	5.646518601	6.05762811	7.517130602
210918_at	6.85913201	6.542106749	6.893395987	7.51585845
210919_at	6.104532057	6.743148196	6.185919711	5.441300637
210920_x_at	7.509910021	6.709524974	6.635493385	6.048973145
210921_at	8.027503863	10.31769395	8.931998816	9.802576427
210922_at	6.460839954	5.150639535	6.637908291	6.164219755
210923_at	7.685993384	9.814546263	8.838908974	8.580294349
210924_at	10.97572835	8.324110989	9.525340624	8.72344055
210925_at	8.939212555	10.99255533	10.45321945	13.13077575
210926_at	41.31829749	45.95389246	48.67506674	44.02557294
210927_x_at	671.0816344	590.402583	615.7610066	692.7407034
210928_at	5.757766541	5.352365736	6.079513703	5.51467503
210929_s_at	6.913110465	6.391180448	7.221380056	6.80640642
210930_s_at	8.777612717	6.165707286	6.862642115	6.073625462
210931_at	6.473451486	6.269556488	6.040331675	6.841517078
210932_s_at	73.12912744	82.41415742	54.4038413	59.10060744
210933_s_at	283.2009165	276.7201016	306.1683783	232.4167943
210934_at	7.246436859	8.191684316	7.692995996	9.196114167
210935_s_at	192.8577988	123.8337994	187.2368174	152.6175154
210936_at	7.755534131	6.185385884	7.065964398	7.869482956
210937_s_at	6.424468394	6.61578007	7.032537632	6.13209858
210938_at	7.797580857	7.836203482	9.22485524	8.421277456
210939_s_at	7.829564728	7.965902672	8.554245451	8.188646135
210940_s_at	7.944168679	8.096816247	6.813758614	6.702087008
210941_at	6.105698862	5.997220547	6.328109736	6.434453928
210942_s_at	15.05461712	18.47091067	14.47584727	16.41588053
210943_s_at	18.47303207	12.21931833	15.98269378	21.87876193
210944_s_at	14.52786391	12.07531792	9.504079166	11.32801006
210945_at	38.0629858	38.98873598	28.99219943	24.70935466
210946_at	46.63209327	54.20642425	55.19070185	67.17921612
210947_s_at	26.63335674	31.02113293	33.1221061	32.46133904
210948_s_at	5.99786916	5.607760658	6.47006251	5.611512053
210949_s_at	1059.073548	968.3075704	1191.585675	1078.2981
210950_s_at	3078.368273	3011.246515	3045.676137	2887.299554
210951_x_at	152.7524601	146.6867665	195.1982784	176.0282069
210952_at	11.21791824	9.81199473	10.59037472	9.865054442
210953_at	7.823724017	9.46725381	7.468065006	7.909365423
210954_s_at	10.96799169	12.68820771	10.60292823	14.01854553
210955_at	9.104819384	8.854749427	11.77470609	10.21362752
210956_at	8.772077191	7.570200938	7.881121578	7.495533061
210957_s_at	7.496948119	7.044758678	6.956447251	7.441792702
210958_s_at	40.64952554	39.16005652	43.16686809	31.84992861
210959_s_at	55.73204181	46.47464143	47.98419359	38.76323311
210960_at	7.714703941	7.081738198	7.45585517	7.886217579
210961_s_at	6.989424327	7.127866151	7.263755435	7.849525669
210962_s_at	72.84680176	67.85257257	73.53706661	74.88357513
210963_s_at	8.242229815	9.431738691	9.429049867	10.10387246
210964_s_at	8.029920712	7.025340766	7.464092868	7.358747833
210965_x_at	9.327139784	8.626653901	8.375930927	7.933988673
210966_x_at	144.8530747	129.0141348	172.7852986	139.8398004
210967_x_at	10.68777149	8.82489069	9.238689184	9.704151492
210968_s_at	2039.276126	2032.657513	1865.65644	1951.33603
210969_at	6.940087474	6.688177424	6.126886241	6.902821073
210970_s_at	183.8975265	164.3156265	225.2406527	196.3739408
210971_s_at	93.79014631	97.33267804	114.7001676	110.1302535
210972_x_at	7.251912645	7.080451863	7.537027326	7.266911695
210973_s_at	8.965742488	11.92657441	9.589299231	11.39516576
210974_s_at	16.80828622	13.85572303	29.8600465	28.16411085
210975_x_at	37.23145069	32.04420118	40.03751554	37.65586528
210976_s_at	302.8220123	321.0216817	352.2544296	332.7230929
210977_s_at	11.47144689	11.13189173	11.94026617	13.58218414
210978_s_at	1215.249003	985.600848	1307.018272	1017.0498
210979_at	7.220661124	6.977361925	7.47805806	6.766802433
210980_s_at	269.0806666	309.1729618	247.1741704	237.517149
210981_s_at	17.31428427	14.76266328	21.06791924	19.55544886
210982_s_at	10.25315467	9.605666509	11.06372538	10.09408122
210983_s_at	103.0753036	102.0440722	135.4777577	108.414315
210984_x_at	64.46609863	40.31198733	60.92403061	43.90077121
210985_s_at	12.60653653	14.24557004	7.102532625	9.274559911
210986_s_at	971.1266203	896.0031548	1392.829907	1428.749908
210987_x_at	729.8014602	742.2442732	1161.8705	1021.781368
