9821	0.333333333
9827	0.333333333
9853	0.333333333
9861	0.333333333
9866	0.333333333
9868	0.333333333
9904	0.333333333
9921	0.333333333
9972	0.666666667
9987	0.333333333
10001	1
10026	0.333333333
10036	0.333333333
10075	0.333333333
10076	0.333333333
10130	0.333333333
10157	0.333333333
10179	0.333333333
10181	0.333333333
10200	0.333333333
10244	0.333333333
10245	0.333333333
10269	0.333333333
10291	0.333333333
10294	0.333333333
10313	0.333333333
10325	0.333333333
10365	0.333333333
10424	0.333333333
10479	0.333333333
10482	0.333333333
10518	0.333333333
10533	0.333333333
10552	0.333333333
10569	0.333333333
10576	0.333333333
10594	0.333333333
10595	0.333333333
10602	0.333333333
10621	0.333333333
10637	0.333333333
10645	0.333333333
10657	0.333333333
10669	0.333333333
10713	0.333333333
10728	0.333333333
10732	0.333333333
10762	0.333333333
10787	0.333333333
10858	0.333333333
10865	0.333333333
10921	0.333333333
10923	0.333333333
10939	0.333333333
10957	0.333333333
10959	0.333333333
10960	0.333333333
10963	0.333333333
10992	0.333333333
11065	0.333333333
11076	0.333333333
11096	0.333333333
11105	0.333333333
11127	0.333333333
11128	0.333333333
11165	0.333333333
11193	0.333333333
11214	0.333333333
11266	0.333333333
11318	0.333333333
11337	0.333333333
11345	0.333333333
22796	0.333333333
22839	0.333333333
22861	0.333333333
22878	0.333333333
22881	0.333333333
22893	0.333333333
22938	0.333333333
23013	0.333333333
23014	0.333333333
23036	0.333333333
23038	0.333333333
23054	0.333333333
23067	0.333333333
23166	0.333333333
23176	0.333333333
23177	0.333333333
23193	0.333333333
23195	0.333333333
23218	0.333333333
23220	0.333333333
23240	0.333333333
23252	0.333333333
23256	0.333333333
23264	0.333333333
23279	0.333333333
23291	0.333333333
23299	0.333333333
23300	0.333333333
23365	0.333333333
23396	0.333333333
23451	0.333333333
23469	0.333333333
23474	0.333333333
23480	0.333333333
23483	0.333333333
23518	0.333333333
23534	0.666666667
23588	0.333333333
23590	0.333333333
23604	0.333333333
23609	0.333333333
23636	0.333333333
23650	0.333333333
24148	0.333333333
25813	0.333333333
25839	0.333333333
25893	0.333333333
25896	0.333333333
25909	0.333333333
25915	0.333333333
25999	0.333333333
26010	0.333333333
26031	0.333333333
26130	0.333333333
26156	0.333333333
26230	0.333333333
26275	0.333333333
26509	0.333333333
26512	0.333333333
26576	0.333333333
26973	0.333333333
27031	0.333333333
27183	0.333333333
27249	0.333333333
27258	0.333333333
27289	0.333333333
27292	0.333333333
27328	0.333333333
27336	0.333333333
27433	0.333333333
28965	0.333333333
29075	0.333333333
29079	0.666666667
29101	0.333333333
29115	0.333333333
29780	0.333333333
29803	0.333333333
29882	0.666666667
29959	0.333333333
30818	0.333333333
30834	0.333333333
43849	0.333333333
50674	0.333333333
50804	0.333333333
51003	0.333333333
51005	0.333333333
51010	0.333333333
51111	0.333333333
51150	0.333333333
51232	0.333333333
51305	0.333333333
51362	0.333333333
51366	0.333333333
51520	0.333333333
51538	0.333333333
51586	0.333333333
51593	0.333333333
51605	0.333333333
51807	0.333333333
53335	0.333333333
53347	0.333333333
53354	0.333333333
53947	0.333333333
54205	0.333333333
54413	0.333333333
54437	0.333333333
54476	0.333333333
54751	0.333333333
54765	0.333333333
54776	0.333333333
54815	0.333333333
54866	0.333333333
54972	0.333333333
55079	0.333333333
55082	0.333333333
55127	0.333333333
55144	0.333333333
55190	0.333333333
55247	0.333333333
55252	0.333333333
55275	0.333333333
55327	0.333333333
55335	0.333333333
55589	0.333333333
55619	0.333333333
55654	0.333333333
55693	0.333333333
55742	0.333333333
55746	0.333333333
55749	0.333333333
55768	0.333333333
55785	0.333333333
55791	0.333333333
55810	0.333333333
55850	0.333333333
56300	0.333333333
56650	0.333333333
56893	0.333333333
56896	0.333333333
56915	0.333333333
56919	0.333333333
56949	0.333333333
56980	0.333333333
57118	0.333333333
57122	0.333333333
57162	0.333333333
57187	0.333333333
57215	0.333333333
57473	0.333333333
57551	0.333333333
57553	0.333333333
57570	0.333333333
57576	0.333333333
57583	0.333333333
57621	0.333333333
57626	0.333333333
57649	0.333333333
57658	0.333333333
57696	0.333333333
57795	0.333333333
58485	0.333333333
58486	0.333333333
58488	0.333333333
58506	0.333333333
58517	0.333333333
58526	0.666666667
59347	0.333333333
60509	0.333333333
60559	0.333333333
63941	0.333333333
63978	0.333333333
64083	0.333333333
64405	0.333333333
64425	0.333333333
64762	0.333333333
64784	0.333333333
64848	0.333333333
64901	0.333333333
65080	0.333333333
65109	0.333333333
65125	0.666666667
65263	0.333333333
65264	0.333333333
65977	0.333333333
79009	0.333333333
79033	0.333333333
79036	0.333333333
79102	0.666666667
79646	0.333333333
79671	0.333333333
79714	0.333333333
79774	0.333333333
79781	0.333333333
79801	0.333333333
79818	0.333333333
79848	0.333333333
79861	0.333333333
79879	0.333333333
79902	0.333333333
80010	0.333333333
80131	0.333333333
80198	0.333333333
80258	0.333333333
80306	0.666666667
80325	0.333333333
80345	0.333333333
80347	0.333333333
80762	0.333333333
80818	0.333333333
80824	0.333333333
80853	0.333333333
81603	0.333333333
81615	0.333333333
81786	0.333333333
81790	0.333333333
81844	0.333333333
81846	0.333333333
81855	0.333333333
81875	0.333333333
81876	0.333333333
83544	0.333333333
83548	0.333333333
83655	0.333333333
83666	0.333333333
83707	0.333333333
83844	0.333333333
83857	0.333333333
83874	0.333333333
83930	0.333333333
83940	0.333333333
83989	0.333333333
84057	0.333333333
84078	0.333333333
84084	0.333333333
84220	0.333333333
84296	0.333333333
84306	0.333333333
84619	0.333333333
84622	0.333333333
84643	0.333333333
84675	0.666666667
84706	0.333333333
84759	0.333333333
84893	0.333333333
84914	0.333333333
84950	0.333333333
84991	0.333333333
84992	0.333333333
89766	0.333333333
89849	0.333333333
90326	0.333333333
91074	0.333333333
91351	0.333333333
91404	0.333333333
91754	0.333333333
91801	0.333333333
91942	0.333333333
92293	0.333333333
94233	0.333333333
112479	0.333333333
112950	0.333333333
113189	0.333333333
113235	0.333333333
113402	0.333333333
114134	0.333333333
114769	0.333333333
114780	0.333333333
114786	0.333333333
114880	0.333333333
114881	0.333333333
116986	0.333333333
121506	0.333333333
121536	0.333333333
122416	0.333333333
124411	0.333333333
124583	0.333333333
124751	0.333333333
124995	0.333333333
125965	0.333333333
126626	0.333333333
126638	0.333333333
128272	0.333333333
128611	0.333333333
132321	0.333333333
134548	0.333333333
138724	0.333333333
140730	0.333333333
143684	0.333333333
145200	0.333333333
145389	0.333333333
146540	0.333333333
146542	0.333333333
147657	0.333333333
147699	0.333333333
147719	0.333333333
148811	0.333333333
149986	0.333333333
150094	0.333333333
150356	0.333333333
152926	0.333333333
154865	0.333333333
158046	0.333333333
163049	0.333333333
163882	0.333333333
164714	0.333333333
167227	0.333333333
168400	0.333333333
192669	0.333333333
199857	0.333333333
200186	0.333333333
203429	0.333333333
205564	0.333333333
219541	0.666666667
219995	0.333333333
220081	0.333333333
220164	0.333333333
220213	0.333333333
221120	0.333333333
221491	0.333333333
222484	0.333333333
222967	0.333333333
253832	0.333333333
255275	0.333333333
256158	0.666666667
257160	0.333333333
283796	0.333333333
283987	0.333333333
284214	0.333333333
284672	0.333333333
285311	0.333333333
285464	0.333333333
285550	0.333333333
285761	0.333333333
286102	0.333333333
286187	0.333333333
338707	0.333333333
339010	0.333333333
342538	0.333333333
342667	0.333333333
353144	0.333333333
374291	0.333333333
374383	0.333333333
375190	0.333333333
375791	0.333333333
390530	0.333333333
390876	0.333333333
391352	0.333333333
391429	0.333333333
392447	0.333333333
400569	0.333333333
400627	0.333333333
400723	0.333333333
400926	0.333333333
401103	0.333333333
402117	0.333333333
404744	0.333333333
440585	0.333333333
441032	0.333333333
727851	0.333333333
727897	0.333333333
